Date,Open,High,Low,Close,Volume,Ci1,Ci2,Ci3,Ci4,Ci5,Ci6,Ci7
2013-04-22,12.96749973,13.22999954,12.90149975,13.17749977,42382000,9.0,9.0,8.0,6.0,8.0,6.0,6.0
2013-04-23,13.22500038,13.49349976,13.22500038,13.44499969,45412000,,12.0,,12.0,,,
2013-04-24,13.47500038,13.57349968,13.34049988,13.43900013,37056000,12.0,4.0,15.0,4.0,4.0,,15.0
2013-04-25,13.57649994,13.78999996,13.52499962,13.73499966,122330000,4.0,9.0,9.0,9.0,,13.0,18.0
2013-04-26,13.49849987,13.60099983,12.64050007,12.74050045,280600000,6.0,6.0,6.0,,6.0,12.0,
2013-04-29,12.74499989,12.85050011,12.45750046,12.48700047,142340000,4.0,4.0,6.0,4.0,6.0,4.0,4.0
2013-04-30,12.46850014,12.73400021,12.42800045,12.69050026,84976000,,12.0,6.0,,6.0,6.0,6.0
2013-05-01,12.69499969,12.71000004,12.28750038,12.41149998,87828000,8.0,8.0,,6.0,6.0,6.0,6.0
2013-05-02,12.44699955,12.64649963,12.28899956,12.62749958,78724000,,,8.0,8.0,,8.0,8.0
2013-05-03,12.80700016,12.96249962,12.73499966,12.90250015,70280000,,18.0,20.0,,15.0,15.0,8.0
2013-05-06,12.90450001,12.97500038,12.67099953,12.78600025,46956000,8.0,8.0,,6.0,6.0,4.0,
2013-05-07,12.81550026,12.98700047,12.64550018,12.88650036,62674000,,6.0,4.0,4.0,,7.0,7.0
2013-05-08,12.84350014,13.01500034,12.76650047,12.93400002,53540000,8.0,8.0,8.0,,7.0,12.0,7.0
2013-05-09,12.9364996,13.17749977,12.84399986,13.00800037,55386000,8.0,8.0,,6.0,6.0,6.0,6.0
2013-05-10,13.04399967,13.18249989,13.01049995,13.18150043,62906000,,,9.0,,3.0,3.0,3.0
2013-05-13,13.13850021,13.29399967,13.10000038,13.22550011,42990000,,10.0,,3.0,3.0,4.0,
2013-05-14,13.22500038,13.47000027,13.20149994,13.41650009,54000000,9.0,4.0,10.0,10.0,4.0,9.0,12.0
2013-05-15,13.35350037,13.45250034,13.22799969,13.32800007,54410000,3.0,8.0,8.0,,7.0,12.0,
2013-05-16,13.29800034,13.42150021,13.19250011,13.20600033,32870000,3.0,3.0,3.0,3.0,4.0,4.0,
2013-05-17,13.29150009,13.4989996,13.25,13.49499989,50546000,,8.0,4.0,3.0,6.0,3.0,6.0
2013-05-20,13.44999981,13.58950043,13.32499981,13.38150024,44180000,5.0,5.0,3.0,4.0,3.0,6.0,
2013-05-21,13.43700027,13.53849983,13.38300037,13.44299984,34824000,,6.0,4.0,4.0,,5.0,5.0
2013-05-22,13.36950016,13.37950039,13.03999996,13.14799976,66640000,4.0,6.0,4.0,,4.0,8.0,
2013-05-23,13.02449989,13.15849972,12.97949982,13.09000015,40006000,4.0,4.0,6.0,4.0,6.0,4.0,4.0
2013-05-24,12.99250031,13.0965004,12.91699982,13.08699989,33926000,,12.0,6.0,,6.0,6.0,6.0
2013-05-28,13.32400036,13.55500031,13.30000019,13.36450005,69420000,18.0,13.0,,9.0,9.0,9.0,4.0
2013-05-29,13.27299976,13.41250038,13.24199963,13.27649975,38068000,,,,,,,
2013-05-30,13.28549957,13.42850018,13.28050041,13.34150028,33350000,4.0,9.0,9.0,9.0,,13.0,18.0
2013-05-31,13.30000019,13.59549999,13.29699993,13.46000004,67486000,12.0,12.0,12.0,,12.0,12.0,12.0
2013-06-03,13.44799995,13.45549965,13.14750004,13.34399986,50878000,7.0,7.0,,4.0,4.0,6.0,
2013-06-04,13.35000038,13.44400024,13.15100002,13.28499985,41772000,,6.0,4.0,4.0,,7.0,7.0
2013-06-05,13.29049969,13.58300018,13.2510004,13.35849953,70246000,12.0,12.0,12.0,,12.0,12.0,12.0
2013-06-06,13.38749981,13.52499962,13.21049976,13.39150047,49526000,10.0,10.0,,6.0,8.0,6.0,8.0
2013-06-07,13.48700047,14.00500011,13.45650005,13.84350014,92652000,,,,9.0,,9.0,
2013-06-10,13.83399963,14.12349987,13.76200008,14.05350018,61730000,,,12.0,12.0,21.0,,21.0
2013-06-11,13.80000019,13.9204998,13.71199989,13.73900032,61956000,,6.0,9.0,12.0,,15.0,
2013-06-12,13.82999992,13.84000015,13.52250004,13.58349991,44778000,6.0,6.0,5.0,6.0,9.0,5.0,5.0
2013-06-13,13.57499981,13.84000015,13.51449966,13.78950024,52996000,3.0,3.0,12.0,6.0,4.0,4.0,4.0
2013-06-14,13.75,13.85350037,13.67199993,13.69950008,43016000,,7.0,,2.0,2.0,3.0,
2013-06-17,13.81750011,14.01000023,13.78250027,13.90299988,57680000,,4.0,3.0,8.0,,9.0,6.0
2013-06-18,13.95400047,14.14550018,13.90550041,14.0880003,42922000,4.0,4.0,16.0,,13.0,8.0,9.0
2013-06-19,14.06299973,14.16699982,13.89350033,13.90799999,56550000,3.0,7.0,,7.0,3.0,6.0,
2013-06-20,13.75699997,13.93000031,13.61950016,13.67199993,59680000,,3.0,2.0,2.0,2.0,5.0,
2013-06-21,13.72850037,13.79199982,13.48950005,13.66800022,84020000,8.0,3.0,8.0,6.0,8.0,3.0,8.0
2013-06-24,13.56449986,13.65799999,13.25,13.53050041,77276000,,6.0,3.0,4.0,4.0,3.0,4.0
2013-06-25,13.61499977,13.67350006,13.44999981,13.60449982,48992000,,4.0,6.0,9.0,,8.0,3.0
2013-06-26,13.69900036,13.89900017,13.67500019,13.87849998,60590000,8.0,12.0,22.0,,18.0,8.0,
2013-06-27,13.95899963,14.01000023,13.72700024,13.87749958,50390000,8.0,12.0,4.0,14.0,9.0,,11.0
2013-06-28,13.80949974,13.9914999,13.80949974,13.88449955,63866000,6.0,6.0,6.0,6.0,,8.0,8.0
2013-07-01,13.94999981,14.16450024,13.8579998,14.10499954,57764000,12.0,14.0,14.0,,14.0,14.0,12.0
2013-07-02,14.05200005,14.32900047,14.02950001,14.1864996,64764000,8.0,8.0,,6.0,6.0,6.0,6.0
2013-07-03,14.10000038,14.27000046,14.10000038,14.20149994,27460000,,,4.0,4.0,,8.0,
2013-07-05,14.25,14.31900024,14.10350037,14.29399967,39708000,6.0,6.0,6.0,6.0,12.0,6.0,6.0
2013-07-08,14.3210001,14.58349991,14.30700016,14.52950001,60934000,6.0,6.0,12.0,6.0,6.0,6.0,6.0
2013-07-09,14.55000019,14.62849998,14.4005003,14.57649994,55512000,,8.0,,4.0,4.0,,
2013-07-10,14.57050037,14.66699982,14.47000027,14.6164999,36204000,5.0,3.0,4.0,4.0,,8.0,
2013-07-11,14.74950027,15.03450012,14.60499954,14.9829998,80146000,9.0,10.0,10.0,4.0,14.0,7.0,12.0
2013-07-12,14.93449974,15.37749958,14.92500019,15.37749958,90786000,16.0,10.0,8.0,9.0,12.0,9.0,4.0
2013-07-15,15.36349964,15.39949989,15.21749973,15.32849979,44912000,,6.0,,6.0,,,
2013-07-16,15.36499977,15.46949959,15.2755003,15.34350014,53204000,8.0,6.0,8.0,6.0,,10.0,10.0
2013-07-17,15.34850025,15.43999958,15.28450012,15.43449974,40594000,12.0,12.0,12.0,,12.0,12.0,12.0
2013-07-18,15.3135004,15.31700039,15.09350014,15.20549965,61276000,7.0,7.0,,4.0,4.0,6.0,
2013-07-19,15.21949959,15.28950024,15.09549999,15.26150036,59462000,,6.0,4.0,4.0,,7.0,7.0
2013-07-22,15.46249962,15.46249962,15.10000038,15.17399979,50414000,6.0,6.0,6.0,,6.0,12.0,
2013-07-23,15.15799999,15.25300026,15.02799988,15.05300045,39992000,3.0,3.0,3.0,3.0,4.0,4.0,
2013-07-24,15.15100002,15.19200039,14.90200043,14.94699955,40010000,,4.0,2.0,4.0,6.0,2.0,2.0
2013-07-25,14.94999981,15.22500038,14.83749962,15.17000008,108116000,14.0,7.0,12.0,9.0,10.0,10.0,4.0
2013-07-26,14.97749996,15.68099976,14.77750015,15.60050011,176350000,14.0,18.0,4.0,12.0,12.0,4.0,
2013-07-29,15.55350018,15.64999962,15.29500008,15.30500031,64236000,12.0,,6.0,6.0,,,
2013-07-30,15.38599968,15.48900032,15.07849979,15.12049961,61068000,6.0,6.0,6.0,6.0,,12.0,12.0
2013-07-31,15.19550037,15.25749969,15.05000019,15.06099987,37826000,12.0,12.0,12.0,,12.0,12.0,12.0
2013-08-01,15.15400028,15.31050014,14.94499969,15.2784996,59434000,12.0,12.0,,6.0,6.0,6.0,6.0
2013-08-02,15.23149967,15.26650047,15.07499981,15.21049976,50052000,,,3.0,3.0,3.0,,9.0
2013-08-05,15.17000008,15.18099976,14.91499996,15.04950047,44664000,,6.0,6.0,6.0,,18.0,
2013-08-06,15.0255003,15.06799984,14.8760004,15.03750038,36980000,4.0,4.0,4.0,6.0,12.0,3.0,3.0
2013-08-07,15.00749969,15.04950047,14.80749989,14.84549999,39220000,2.0,2.0,6.0,4.0,2.0,4.0,
2013-08-08,14.92599964,14.92599964,14.62749958,14.7869997,46868000,,4.0,4.0,3.0,3.0,3.0,3.0
2013-08-09,14.7840004,14.96350002,14.71500015,14.86299992,39006000,,12.0,7.0,,8.0,8.0,3.0
2013-08-12,14.78950024,14.95400047,14.76299953,14.83450031,30090000,12.0,10.0,,12.0,12.0,4.0,10.0
2013-08-13,14.79399967,14.81849957,14.53349972,14.69849968,46998000,,,4.0,4.0,,8.0,
2013-08-14,14.71450043,14.71450043,14.52700043,14.56700039,28300000,6.0,6.0,6.0,6.0,12.0,6.0,6.0
2013-08-15,14.43949986,14.46500015,14.25749969,14.32349968,45228000,2.0,2.0,6.0,4.0,2.0,4.0,
2013-08-16,14.32750034,14.41650009,14.22500038,14.24100018,48450000,,4.0,4.0,3.0,3.0,3.0,3.0
2013-08-19,14.25949955,14.47799969,14.17399979,14.2784996,49548000,,12.0,8.0,,10.0,10.0,
2013-08-20,14.29399967,14.47550011,14.2869997,14.35449982,31726000,18.0,18.0,,18.0,18.0,,
2013-08-21,14.25450039,14.42500019,14.19149971,14.22850037,36306000,12.0,,6.0,6.0,,,
2013-08-22,14.23999977,14.49349976,14.23999977,14.48649979,28452000,4.0,4.0,4.0,15.0,,15.0,12.0
2013-08-23,14.56050014,14.57499981,14.39500046,14.50049973,39238000,3.0,3.0,10.0,,8.0,8.0,
2013-08-26,14.52149963,14.55249977,14.28100014,14.31050014,34234000,4.0,4.0,3.0,4.0,3.0,6.0,
2013-08-27,14.19349957,14.26399994,13.98700047,14.04650021,49520000,,2.0,1.0,2.0,3.0,2.0,
2013-08-28,14.01799965,14.14999962,13.96650028,14.07900047,29142000,2.0,2.0,8.0,6.0,4.0,2.0,4.0
2013-08-29,14.07250023,14.29899979,14.0,14.19900036,31328000,,9.0,6.0,3.0,6.0,3.0,3.0
2013-08-30,14.22949982,14.24349976,14.0,14.04899979,30694000,,6.0,,6.0,,,
2013-09-03,14.23649979,14.56949997,14.20849991,14.43999958,57952000,12.0,4.0,12.0,4.0,,14.0,
2013-09-04,14.41650009,14.76150036,14.37899971,14.68200016,48772000,4.0,4.0,4.0,,16.0,,4.0
2013-09-05,14.68150043,14.85000038,14.63549995,14.70499992,36332000,3.0,3.0,,10.0,,4.0,
2013-09-06,14.76650047,14.94400024,14.53999996,14.79300022,45840000,6.0,6.0,6.0,6.0,4.0,8.0,8.0
2013-09-09,14.86100006,14.99800014,14.82999992,14.98550034,32872000,12.0,4.0,12.0,4.0,8.0,8.0,8.0
2013-09-10,15.02750015,15.05000019,14.86100006,15.01799965,35568000,,7.0,,2.0,2.0,3.0,
2013-09-11,14.94550037,15.09300041,14.8920002,14.98200035,34852000,,3.0,2.0,2.0,,7.0,
2013-09-12,14.96949959,15.10000038,14.88300037,14.94299984,32124000,2.0,2.0,2.0,3.0,6.0,3.0,
2013-09-13,15.00699997,15.01099968,14.81000042,14.89599991,27012000,1.0,1.0,2.0,3.0,2.0,1.0,
2013-09-16,14.99100018,15.05000019,14.76299953,14.80300045,36168000,,1.0,1.0,2.0,1.0,1.0,
2013-09-17,14.88150024,15.23250008,14.80049992,15.20849991,45930000,7.0,10.0,8.0,8.0,10.0,7.0,
2013-09-18,15.20300007,15.63700008,15.14550018,15.60149956,58928000,14.0,12.0,9.0,15.0,12.0,,4.0
2013-09-19,15.6885004,15.72700024,15.55200005,15.60299969,47018000,8.0,3.0,6.0,9.0,,4.0,
2013-09-20,15.62699986,16.0284996,15.62049961,15.81700039,106046000,6.0,6.0,6.0,6.0,4.0,8.0,8.0
2013-09-23,15.70049953,15.79500008,15.4385004,15.57450008,37698000,6.0,3.0,6.0,3.0,4.0,8.0,
2013-09-24,15.62150002,15.90400028,15.56400013,15.70650005,40672000,,4.0,4.0,3.0,3.0,3.0,3.0
2013-09-25,15.72649956,15.83549976,15.53750038,15.63249969,40172000,,6.0,3.0,,3.0,6.0,
2013-09-26,15.69499969,15.96850014,15.66300011,15.90600014,39798000,6.0,6.0,4.0,5.0,6.0,5.0,6.0
2013-09-27,15.84599972,15.86050034,15.66749954,15.80049992,33150000,,3.0,4.0,,4.0,3.0,
2013-09-30,15.6704998,15.76550007,15.55300045,15.63199997,32472000,4.0,4.0,3.0,4.0,3.0,6.0,
2013-10-01,15.71100044,16.04999924,15.68249989,16.04750061,47928000,,8.0,4.0,3.0,6.0,3.0,6.0
2013-10-02,15.90200043,16.08650017,15.8760004,16.02549934,44348000,5.0,5.0,3.0,4.0,3.0,6.0,
2013-10-03,16.01950073,16.14599991,15.65100002,15.73799992,53496000,,4.0,2.0,3.0,,5.0,
2013-10-04,15.75650024,15.96000004,15.63099957,15.95199966,36300000,3.0,4.0,3.0,6.0,8.0,3.0,3.0
2013-10-07,15.76200008,15.7670002,15.48700047,15.50150013,41664000,2.0,2.0,6.0,4.0,2.0,4.0,
2013-10-08,15.57499981,15.57750034,15.01350021,15.16149998,63324000,,4.0,4.0,3.0,3.0,3.0,3.0
2013-10-09,15.17099953,15.17500019,14.82499981,14.91149998,64948000,,12.0,6.0,,6.0,6.0,6.0
2013-10-10,15.23149967,15.33500004,15.12950039,15.2585001,51102000,12.0,12.0,,6.0,6.0,6.0,6.0
2013-10-11,15.23849964,15.54650021,15.19200039,15.54450035,43262000,,,,,9.0,,9.0
2013-10-14,15.46100044,15.58250046,15.35000038,15.53499985,38782000,,4.0,4.0,15.0,4.0,12.0,15.0
2013-10-15,15.49349976,15.53950024,15.26299953,15.31999969,45222000,3.0,3.0,6.0,3.0,6.0,9.0,
2013-10-16,15.41899967,15.53999996,15.27750015,15.52449989,43414000,8.0,3.0,8.0,6.0,8.0,3.0,8.0
2013-10-17,15.35350037,15.55000019,15.26200008,15.53849983,52968000,,8.0,3.0,3.0,5.0,3.0,4.0
2013-10-18,15.96800041,16.59449959,15.83749962,16.44650078,119396000,,8.0,,14.0,,6.0,
2013-10-21,16.49449921,16.5,16.19000053,16.3220005,50446000,6.0,,12.0,,6.0,,
2013-10-22,16.38599968,16.85549927,16.2840004,16.62700081,78710000,6.0,8.0,6.0,8.0,,10.0,10.0
2013-10-23,16.54199982,16.58600044,16.20299911,16.33799934,56364000,4.0,6.0,4.0,,4.0,8.0,
2013-10-24,16.48150063,16.63249969,16.33749962,16.61050034,117694000,4.0,4.0,6.0,4.0,6.0,4.0,4.0
2013-10-25,17.93000031,18.42000008,17.63100052,18.16950035,240736000,,12.0,8.0,,10.0,10.0,
2013-10-28,17.99600029,18.13750076,17.86000061,17.90800095,72716000,8.0,8.0,,8.0,8.0,,
2013-10-29,17.94799995,18.14450073,17.81450081,18.13500023,43708000,6.0,6.0,6.0,6.0,,8.0,8.0
2013-10-30,18.13100052,18.25,17.93250084,18.05400085,90044000,6.0,6.0,6.0,,6.0,12.0,
2013-10-31,18.08650017,18.29999924,17.95000076,18.20149994,49336000,6.0,6.0,4.0,5.0,6.0,5.0,6.0
2013-11-01,18.28149986,18.28849983,17.80500031,17.95000076,66620000,,3.0,4.0,,4.0,3.0,
2013-11-04,18.00600052,18.04999924,17.71999931,17.93700027,38768000,6.0,5.0,6.0,5.0,4.0,6.0,6.0
2013-11-05,17.8390007,18.00849915,17.74200058,17.94449997,40142000,,12.0,6.0,,6.0,6.0,6.0
2013-11-06,18.02249908,18.14349937,17.72500038,17.80900002,45646000,7.0,7.0,,4.0,4.0,6.0,
2013-11-07,17.79299927,17.89500046,17.09399986,17.1779995,84926000,,3.0,2.0,2.0,,7.0,
2013-11-08,17.29750061,17.55249977,17.20199966,17.51549911,53138000,4.0,4.0,4.0,6.0,12.0,3.0,3.0
2013-11-11,17.52949905,17.76849937,17.40299988,17.71899986,45234000,5.0,5.0,9.0,6.0,5.0,6.0,6.0
2013-11-12,17.64949989,17.77400017,17.36400032,17.47649956,46862000,,6.0,,5.0,4.0,3.0,
2013-11-13,17.37000084,17.81100082,17.2840004,17.81100082,55466000,8.0,4.0,9.0,12.0,4.0,8.0,9.0
2013-11-14,17.86949921,18.4470005,17.82150078,18.37000084,83196000,8.0,11.0,15.0,4.0,14.0,12.0,4.0
2013-11-15,18.38150024,18.64500046,18.27750015,18.45849991,89832000,,8.0,,4.0,4.0,,
2013-11-18,18.51399994,18.67449951,18.23349953,18.30900002,54748000,5.0,3.0,4.0,4.0,,8.0,
2013-11-19,18.29100037,18.43899918,18.125,18.24699974,38096000,4.0,4.0,4.0,6.0,12.0,3.0,3.0
2013-11-20,18.37800026,18.37800026,18.02249908,18.12849998,35430000,2.0,2.0,6.0,4.0,2.0,4.0,
2013-11-21,18.20249939,18.46249962,18.16500092,18.44599915,39292000,,8.0,3.0,4.0,3.0,5.0,3.0
2013-11-22,18.5,18.72500038,18.31550026,18.6154995,59310000,,4.0,3.0,,10.0,,3.0
2013-11-25,18.69099998,18.88949966,18.6590004,18.83200073,59446000,4.0,4.0,,16.0,,4.0,4.0
2013-11-26,18.88050079,19.125,18.74099922,19.06850052,54488000,4.0,,16.0,,4.0,4.0,4.0
2013-11-27,19.17499924,19.35000038,19.13050079,19.33550072,45394000,,16.0,,4.0,4.0,4.0,4.0
2013-11-29,19.45499992,19.70499992,19.43099976,19.68099976,48120000,,,,,,,
2013-12-02,19.95000076,19.95000076,19.45499992,19.61499977,94280000,,,,,,,
2013-12-03,19.50550079,19.54750061,19.15500069,19.2329998,74058000,3.0,3.0,3.0,3.0,,12.0,
2013-12-04,19.17499924,19.48450089,19.07449913,19.29800034,47106000,4.0,4.0,4.0,6.0,12.0,3.0,3.0
2013-12-05,19.33250046,19.33250046,19.06850052,19.22450066,38130000,3.0,3.0,8.0,6.0,3.0,4.0,3.0
2013-12-06,19.41749954,19.41749954,19.19149971,19.34749985,39694000,,8.0,,5.0,3.0,4.0,4.0
2013-12-09,19.40550041,19.41049957,19.12849998,19.24449921,55236000,,,5.0,,2.0,3.0,
2013-12-10,19.18700027,19.45299911,19.15099907,19.38899994,54736000,4.0,8.0,9.0,8.0,4.0,9.0,12.0
2013-12-11,19.36700058,19.4489994,19.10000038,19.10950089,49026000,,6.0,3.0,,3.0,6.0,
2013-12-12,19.06299973,19.25,18.97500038,19.0625,42474000,4.0,4.0,6.0,4.0,6.0,4.0,4.0
2013-12-13,19.26600075,19.47100067,19.19000053,19.21199989,60500000,,12.0,6.0,,6.0,6.0,6.0
2013-12-16,19.25149918,19.58499908,19.25,19.44849968,45034000,12.0,12.0,,6.0,6.0,6.0,6.0
2013-12-17,19.53249931,19.56800079,19.32500076,19.38249969,46878000,,,,,,,
2013-12-18,19.46150017,19.81500053,19.15500069,19.79800034,69782000,4.0,4.0,12.0,12.0,,14.0,18.0
2013-12-19,19.71349907,19.86450005,19.62999916,19.7595005,48544000,3.0,8.0,8.0,,7.0,12.0,
2013-12-20,19.82749939,20.23600006,19.78899956,20.11000061,100678000,4.0,4.0,6.0,4.0,6.0,4.0,4.0
2013-12-23,20.18449974,20.25,19.95999908,20.14599991,53190000,,6.0,3.0,,3.0,6.0,
2013-12-24,20.12599945,20.18600082,19.81850052,19.95999908,27608000,3.0,3.0,3.0,3.0,4.0,4.0,
2013-12-26,20.08950043,20.22599983,19.84049988,20.21949959,37370000,,8.0,4.0,3.0,6.0,3.0,6.0
2013-12-27,20.23250008,20.28149986,19.8125,19.90399933,39738000,5.0,5.0,3.0,4.0,3.0,6.0,
2013-12-30,19.97050095,19.99600029,19.62249947,19.6685009,49742000,,6.0,4.0,4.0,,5.0,5.0
2013-12-31,19.72900009,19.94149971,19.69000053,19.93950081,39930000,7.0,12.0,7.0,,8.0,8.0,8.0
2014-01-02,19.94000053,19.96800041,19.70100021,19.89850044,42756000,8.0,8.0,,6.0,6.0,6.0,6.0
2014-01-03,19.91449928,20.13549995,19.81100082,19.8220005,44204000,,,6.0,6.0,3.0,8.0,7.0
2014-01-06,19.79249954,19.85000038,19.42099953,19.68149948,63412000,,8.0,8.0,6.0,8.0,14.0,
2014-01-07,19.75200081,19.92350006,19.71450043,19.9015007,38320000,5.0,5.0,9.0,6.0,6.0,5.0,6.0
2014-01-08,19.92350006,20.14999962,19.80200005,20.09600067,46330000,,12.0,3.0,9.0,9.0,,3.0
2014-01-09,20.18549919,20.34449959,19.92200089,20.05050087,42060000,8.0,3.0,6.0,9.0,,4.0,
2014-01-10,20.12649918,20.18799973,19.69000053,19.88299942,53590000,4.0,3.0,5.0,3.0,3.0,8.0,
2014-01-13,19.89900017,19.98900032,19.42250061,19.54899979,56898000,2.0,2.0,2.0,4.0,4.0,2.0,
2014-01-14,19.60650063,19.93149948,19.56450081,19.87700081,46802000,,2.0,4.0,4.0,2.0,2.0,2.0
2014-01-15,19.9470005,19.96549988,19.62649918,19.7935009,53566000,,5.0,2.0,2.0,2.0,3.0,
2014-01-16,19.68400002,19.96450043,19.47050095,19.79000092,52024000,,6.0,6.0,6.0,,6.0,6.0
2014-01-17,19.71299934,20.17449951,19.68300056,19.98049927,90102000,9.0,15.0,12.0,,14.0,12.0,4.0
2014-01-21,20.14999962,20.38999939,20.07999992,20.35250092,62442000,18.0,14.0,,12.0,12.0,4.0,4.0
2014-01-22,20.39999962,20.40299988,20.10000038,20.22699928,41210000,,,,,,,
2014-01-23,20.04999924,20.30850029,19.88949966,19.99349976,60508000,3.0,3.0,3.0,3.0,,12.0,
2014-01-24,19.90800095,20.01000023,19.3635006,19.37999916,89168000,2.0,2.0,2.0,3.0,6.0,3.0,
2014-01-27,19.52499962,19.70499992,19.02449989,19.31399918,78736000,1.0,1.0,4.0,4.0,4.0,1.0,1.0
2014-01-28,19.37000084,19.73699951,19.3560009,19.7215004,57890000,,6.0,8.0,3.0,4.0,4.0,3.0
2014-01-29,19.6079998,19.64249992,19.16200066,19.20999908,67646000,,8.0,,4.0,4.0,,
2014-01-30,19.68849945,20.3125,19.38500023,20.15049934,209478000,12.0,4.0,9.0,14.0,,11.0,8.0
2014-01-31,18.58799934,18.77249908,17.88800049,17.93449974,323096000,3.0,3.0,10.0,,8.0,8.0,
2014-02-03,17.9489994,18.04249954,17.00499916,17.30750084,205616000,6.0,5.0,6.0,5.0,4.0,6.0,6.0
2014-02-04,17.47949982,17.70000076,17.20100021,17.39749908,96258000,,12.0,6.0,,6.0,6.0,6.0
2014-02-05,17.29999924,17.46850014,16.8864994,17.32250023,88708000,10.0,10.0,,6.0,8.0,6.0,8.0
2014-02-06,17.37000084,17.74099922,17.37000084,17.72949982,66714000,,,,9.0,,9.0,
2014-02-07,17.9489994,18.09000015,17.62450027,18.05400085,86610000,,,12.0,,24.0,,12.0
2014-02-10,18.08049965,18.25,17.96750069,18.0435009,68994000,,6.0,,14.0,,8.0,
2014-02-11,18.09199905,18.18050003,17.8125,18.08950043,64442000,6.0,6.0,6.0,6.0,4.0,8.0,8.0
2014-02-12,17.82150078,17.88750076,17.31599998,17.46249962,131754000,6.0,3.0,6.0,3.0,4.0,8.0,
2014-02-13,17.38500023,17.86000061,17.32500076,17.86000061,83500000,,4.0,4.0,3.0,3.0,3.0,3.0
2014-02-14,17.96699905,17.96699905,17.66749954,17.86750031,70404000,,8.0,4.0,,4.0,6.0,4.0
2014-02-18,17.76399994,17.78650093,17.47249985,17.68250084,99960000,5.0,5.0,,4.0,4.0,6.0,
2014-02-19,17.63199997,17.72699928,17.30500031,17.36899948,83362000,,3.0,2.0,2.0,2.0,5.0,
2014-02-20,17.44000053,17.52300072,17.21899986,17.48999977,69856000,8.0,3.0,8.0,6.0,8.0,3.0,8.0
2014-02-21,17.62199974,17.70700073,17.33749962,17.33799934,84200000,,5.0,2.0,2.0,2.0,3.0,
2014-02-24,17.2595005,17.64999962,17.16449928,17.5890007,72894000,,6.0,3.0,7.0,,7.0,3.0
2014-02-25,17.64999962,18.05400085,17.57900047,17.91600037,74728000,12.0,8.0,18.0,,18.0,8.0,
2014-02-26,17.99300003,18.23749924,17.85849953,17.98999977,72442000,8.0,12.0,4.0,14.0,9.0,,11.0
2014-02-27,17.86100006,18.02949905,17.77499962,18.00650024,62098000,5.0,3.0,4.0,4.0,,8.0,
2014-02-28,18.03000069,18.2935009,17.85400009,18.10499954,77640000,4.0,4.0,4.0,6.0,12.0,3.0,3.0
2014-03-03,17.93700027,18.04800034,17.72400093,17.98900032,55966000,2.0,2.0,6.0,4.0,2.0,4.0,
2014-03-04,18.19499969,18.2840004,18.12299919,18.19499969,54088000,,4.0,4.0,3.0,3.0,3.0,3.0
2014-03-05,18.2064991,18.6364994,18.19499969,18.61849976,76966000,10.0,12.0,10.0,4.0,12.0,12.0,
2014-03-06,18.70249939,18.76650047,18.44499969,18.6079998,58532000,8.0,8.0,,8.0,8.0,,
2014-03-07,18.72900009,18.74950027,18.47649956,18.60300064,45596000,6.0,6.0,6.0,6.0,,8.0,8.0
2014-03-10,18.6345005,18.6364994,18.35000038,18.5265007,42116000,6.0,6.0,6.0,,6.0,12.0,
2014-03-11,18.54949951,18.63999939,18.36400032,18.44099998,44922000,3.0,3.0,3.0,3.0,4.0,4.0,
2014-03-12,18.31999969,18.55800056,18.18050003,18.53199959,44332000,,8.0,4.0,3.0,6.0,3.0,6.0
2014-03-13,18.83099937,19.15550041,18.40399933,18.57550049,136580000,12.0,9.0,4.0,9.0,7.0,9.0,6.0
2014-03-14,18.63999939,18.92849922,18.57749939,18.68700027,88044000,11.0,4.0,4.0,11.0,4.0,6.0,4.0
2014-03-17,18.7859993,18.94249916,18.74399948,18.75200081,46060000,4.0,,13.0,8.0,9.0,4.0,16.0
2014-03-18,18.86599922,18.95000076,18.75,18.93849945,49670000,,18.0,8.0,12.0,8.0,18.0,
2014-03-19,18.93849945,18.95000076,18.47100067,18.66150093,52934000,6.0,3.0,4.0,3.0,6.0,,
2014-03-20,18.53199959,18.64999962,18.31100082,18.44849968,51170000,6.0,6.0,6.0,6.0,,8.0,8.0
2014-03-21,18.54999924,18.6420002,17.92000008,18.03100014,108282000,4.0,6.0,4.0,,4.0,8.0,
2014-03-24,18.00449944,18.07500076,17.43000031,17.59250069,97470000,3.0,3.0,3.0,3.0,4.0,4.0,
2014-03-25,17.70149994,17.94849968,17.44199944,17.73550034,88914000,,9.0,5.0,3.0,8.0,6.0,3.0
2014-03-26,17.85650063,17.87999916,17.17000008,17.1704998,82414000,6.0,6.0,3.0,6.0,5.0,4.0,
2014-03-27,17.15749931,17.20000076,16.54400063,16.92350006,115328000,,6.0,4.0,4.0,,5.0,5.0
2014-03-28,17.00250053,17.35000038,16.80400085,16.91449928,79736000,7.0,12.0,7.0,,8.0,8.0,8.0
2014-03-31,17.12000084,17.31450081,16.70299911,16.81850052,85950000,10.0,10.0,,6.0,8.0,6.0,8.0
2014-04-01,16.90449905,17.2215004,16.89999962,17.14949989,72002000,,,,9.0,,9.0,
2014-04-02,17.29949951,17.41500092,17.0189991,17.09799957,89510000,,4.0,12.0,4.0,12.0,,14.0
2014-04-03,17.0909996,17.125,16.42300034,16.68099976,127986000,3.0,6.0,3.0,6.0,,10.0,
